regime,regime_label,family,seed,estimator,n_particles,k,curvature_proxy,c3,c4,g2,gamma6,kappa,g3_estem,selector_branch,fallback_reason,density_bias,density_variance,density_mse,mse_ratio_vs_mle,raw_mle_mse,raw_pmm2_mse,raw_pmm3_mse,note
strong_curved_gamma,Strong curved gamma,gamma_strong,23,k_Ensemble,900,16,0.7,3.090916872024536,13.824100494384766,0.3962521210506639,539.432861328125,51.45521545410156,0.7147035598754883,PMM2,PMM2_valid_asymmetric_spacing_regime,0.25302239928200054,0.42265918361461163,0.4862098968379045,1.5396323323109835,0.3157961070537567,0.20447224378585815,0.3157961070537567,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,23,MLE_Exp,900,16,0.7,3.090916872024536,13.824100494384766,0.3962521210506639,539.432861328125,51.45521545410156,0.7147035598754883,PMM2,PMM2_valid_asymmetric_spacing_regime,0.18011972837977938,0.2836681897833523,0.3157961194574207,1.0000000392774442,0.3157961070537567,0.20447224378585815,0.3157961070537567,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,23,PMM2/MLE,900,16,0.7,3.090916872024536,13.824100494384766,0.3962521210506639,539.432861328125,51.45521545410156,0.7147035598754883,PMM2,PMM2_valid_asymmetric_spacing_regime,0.14493116736412048,0.1836712736391867,0.204472237719781,0.6474818186564109,0.3157961070537567,0.20447224378585815,0.3157961070537567,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,31,Plugin_Estimator,900,16,0.7,2.789313316345215,10.504913330078125,0.3778230547166749,284.5885314941406,39.662147521972656,0.713467001914978,PMM2,PMM2_valid_asymmetric_spacing_regime,0.16130289868085532,0.23477393583508657,0.2605317010292272,1.0000000281434147,0.2605316936969757,0.15834909677505493,0.2605316936969757,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,31,k_Ensemble,900,16,0.7,2.789313316345215,10.504913330078125,0.3778230547166749,284.5885314941406,39.662147521972656,0.713467001914978,PMM2,PMM2_valid_asymmetric_spacing_regime,0.2033710441391062,0.25723881330334813,0.29831277399390804,1.1450152945340903,0.2605316936969757,0.15834909677505493,0.2605316936969757,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,31,MLE_Exp,900,16,0.7,2.789313316345215,10.504913330078125,0.3778230547166749,284.5885314941406,39.662147521972656,0.713467001914978,PMM2,PMM2_valid_asymmetric_spacing_regime,0.16130289796325895,0.2347739310577394,0.26053169602568743,1.000000008938305,0.2605316936969757,0.15834909677505493,0.2605316936969757,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,31,PMM2/MLE,900,16,0.7,2.789313316345215,10.504913330078125,0.3778230547166749,284.5885314941406,39.662147521972656,0.713467001914978,PMM2,PMM2_valid_asymmetric_spacing_regime,0.12723212199078665,0.1423192302382343,0.15834911062647022,0.6077921207185104,0.2605316936969757,0.15834909677505493,0.2605316936969757,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,43,Plugin_Estimator,900,16,0.7,3.119965076446533,13.891349792480469,0.3874540422707151,609.6180419921875,56.316627502441406,0.7394554615020752,PMM2,PMM2_valid_asymmetric_spacing_regime,0.18784326915430655,0.2793254753783595,0.3143002075056274,0.9999999943423477,0.31430020928382874,0.2049328237771988,0.31430020928382874,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,43,k_Ensemble,900,16,0.7,3.119965076446533,13.891349792480469,0.3874540422707151,609.6180419921875,56.316627502441406,0.7394554615020752,PMM2,PMM2_valid_asymmetric_spacing_regime,0.23185986121694882,0.33711466444562266,0.39049908783978143,1.2424397957913587,0.31430020928382874,0.2049328237771988,0.31430020928382874,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,43,MLE_Exp,900,16,0.7,3.119965076446533,13.891349792480469,0.3874540422707151,609.6180419921875,56.316627502441406,0.7394554615020752,PMM2,PMM2_valid_asymmetric_spacing_regime,0.18784326682488123,0.2793254782120713,0.314300209461057,1.0000000005638823,0.31430020928382874,0.2049328237771988,0.31430020928382874,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,43,PMM2/MLE,900,16,0.7,3.119965076446533,13.891349792480469,0.3874540422707151,609.6180419921875,56.316627502441406,0.7394554615020752,PMM2,PMM2_valid_asymmetric_spacing_regime,0.1537921953201294,0.18148243912678877,0.20493283131358828,0.6520289368580208,0.31430020928382874,0.2049328237771988,0.31430020928382874,strong asymmetric misspecification
boundary_mixture,Boundary mixture,boundary_mixture,11,Plugin_Estimator,900,16,0.9,2.055565595626831,5.786016464233398,0.4573155685793029,110.39222717285156,32.116127014160156,0.8012778162956238,MLE_fallback,flat_Exp1_MLE_is_reference,0.11017948555048646,0.1476266082734792,0.15960209774490075,1.0000000440378864,0.159602090716362,0.08724524080753326,0.159602090716362,truncated/boundary-heavy spacing proxy
boundary_mixture,Boundary mixture,boundary_mixture,11,k_Ensemble,900,16,0.9,2.055565595626831,5.786016464233398,0.4573155685793029,110.39222717285156,32.116127014160156,0.8012778162956238,MLE_fallback,flat_Exp1_MLE_is_reference,0.1394523979885623,0.15645270887596788,0.17572584383753273,1.101024698666543,0.159602090716362,0.08724524080753326,0.159602090716362,truncated/boundary-heavy spacing proxy
boundary_mixture,Boundary mixture,boundary_mixture,11,MLE_Exp,900,16,0.9,2.055565595626831,5.786016464233398,0.4573155685793029,110.39222717285156,32.116127014160156,0.8012778162956238,MLE_fallback,flat_Exp1_MLE_is_reference,0.11017948534753587,0.14762660381572484,0.1596020932473775,1.0000000158582854,0.159602090716362,0.08724524080753326,0.159602090716362,truncated/boundary-heavy spacing proxy
boundary_mixture,Boundary mixture,boundary_mixture,11,PMM2/MLE,900,16,0.9,2.055565595626831,5.786016464233398,0.4573155685793029,110.39222717285156,32.116127014160156,0.8012778162956238,MLE_fallback,flat_Exp1_MLE_is_reference,0.11017948534753587,0.14762660381572484,0.1596020932473775,1.0000000158582854,0.159602090716362,0.08724524080753326,0.159602090716362,truncated/boundary-heavy spacing proxy
boundary_mixture,Boundary mixture,boundary_mixture,17,Plugin_Estimator,900,16,0.9,2.112428903579712,6.308359146118164,0.4629076819862935,132.23573303222656,33.9130859375,0.7959322929382324,MLE_fallback,flat_Exp1_MLE_is_reference,0.10104449631913807,0.15614281773515531,0.16617931595183788,1.000000099875765,0.16617929935455322,0.09193208813667297,0.16617929935455322,truncated/boundary-heavy spacing proxy
boundary_mixture,Boundary mixture,boundary_mixture,17,k_Ensemble,900,16,0.9,2.112428903579712,6.308359146118164,0.4629076819862935,132.23573303222656,33.9130859375,0.7959322929382324,MLE_fallback,flat_Exp1_MLE_is_reference,0.12302458085825821,0.14144799429906438,0.15642587735630442,0.9413078401694347,0.16617929935455322,0.09193208813667297,0.16617929935455322,truncated/boundary-heavy spacing proxy
boundary_mixture,Boundary mixture,boundary_mixture,17,MLE_Exp,900,16,0.9,2.112428903579712,6.308359146118164,0.4629076819862935,132.23573303222656,33.9130859375,0.7959322929382324,MLE_fallback,flat_Exp1_MLE_is_reference,0.10104449686076906,0.15614281430708993,0.16617931263703914,1.000000079928643,0.16617929935455322,0.09193208813667297,0.16617929935455322,truncated/boundary-heavy spacing proxy
boundary_mixture,Boundary mixture,boundary_mixture,17,PMM2/MLE,900,16,0.9,2.112428903579712,6.308359146118164,0.4629076819862935,132.23573303222656,33.9130859375,0.7959322929382324,MLE_fallback,flat_Exp1_MLE_is_reference,0.10104449686076906,0.15614281430708993,0.16617931263703914,1.000000079928643,0.16617929935455322,0.09193208813667297,0.16617929935455322,truncated/boundary-heavy spacing proxy
